"week","home_team","away_team","home_score","away_score","home_win","away_win","season"
1,"BUF","NE",21,23,FALSE,TRUE,2013
1,"CAR","SEA",7,12,FALSE,TRUE,2013
1,"CHI","CIN",24,21,TRUE,FALSE,2013
1,"CLE","MIA",10,23,FALSE,TRUE,2013
1,"DAL","NYG",36,31,TRUE,FALSE,2013
1,"DEN","BAL",49,27,TRUE,FALSE,2013
1,"DET","MIN",34,24,TRUE,FALSE,2013
1,"IND","LV",21,17,TRUE,FALSE,2013
1,"JAX","KC",2,28,FALSE,TRUE,2013
1,"LA","ARI",27,24,TRUE,FALSE,2013
1,"LAC","HOU",28,31,FALSE,TRUE,2013
1,"NO","ATL",23,17,TRUE,FALSE,2013
1,"NYJ","TB",18,17,TRUE,FALSE,2013
1,"PIT","TEN",9,16,FALSE,TRUE,2013
1,"SF","GB",34,28,TRUE,FALSE,2013
1,"WAS","PHI",27,33,FALSE,TRUE,2013
2,"ARI","DET",25,21,TRUE,FALSE,2013
2,"ATL","LA",31,24,TRUE,FALSE,2013
2,"BAL","CLE",14,6,TRUE,FALSE,2013
2,"BUF","CAR",24,23,TRUE,FALSE,2013
2,"CHI","MIN",31,30,TRUE,FALSE,2013
2,"CIN","PIT",20,10,TRUE,FALSE,2013
2,"GB","WAS",38,20,TRUE,FALSE,2013
2,"HOU","TEN",30,24,TRUE,FALSE,2013
2,"IND","MIA",20,24,FALSE,TRUE,2013
2,"KC","DAL",17,16,TRUE,FALSE,2013
2,"LV","JAX",19,9,TRUE,FALSE,2013
2,"NE","NYJ",13,10,TRUE,FALSE,2013
2,"NYG","DEN",23,41,FALSE,TRUE,2013
2,"PHI","LAC",30,33,FALSE,TRUE,2013
2,"SEA","SF",29,3,TRUE,FALSE,2013
2,"TB","NO",14,16,FALSE,TRUE,2013
3,"BAL","HOU",30,9,TRUE,FALSE,2013
3,"CAR","NYG",38,0,TRUE,FALSE,2013
3,"CIN","GB",34,30,TRUE,FALSE,2013
3,"DAL","LA",31,7,TRUE,FALSE,2013
3,"DEN","LV",37,21,TRUE,FALSE,2013
3,"MIA","ATL",27,23,TRUE,FALSE,2013
3,"MIN","CLE",27,31,FALSE,TRUE,2013
3,"NE","TB",23,3,TRUE,FALSE,2013
3,"NO","ARI",31,7,TRUE,FALSE,2013
3,"NYJ","BUF",27,20,TRUE,FALSE,2013
3,"PHI","KC",16,26,FALSE,TRUE,2013
3,"PIT","CHI",23,40,FALSE,TRUE,2013
3,"SEA","JAX",45,17,TRUE,FALSE,2013
3,"SF","IND",7,27,FALSE,TRUE,2013
3,"TEN","LAC",20,17,TRUE,FALSE,2013
3,"WAS","DET",20,27,FALSE,TRUE,2013
4,"ATL","NE",23,30,FALSE,TRUE,2013
4,"BUF","BAL",23,20,TRUE,FALSE,2013
4,"CLE","CIN",17,6,TRUE,FALSE,2013
4,"DEN","PHI",52,20,TRUE,FALSE,2013
4,"DET","CHI",40,32,TRUE,FALSE,2013
4,"HOU","SEA",20,23,FALSE,TRUE,2013
4,"JAX","IND",3,37,FALSE,TRUE,2013
4,"KC","NYG",31,7,TRUE,FALSE,2013
4,"LA","SF",11,35,FALSE,TRUE,2013
4,"LAC","DAL",30,21,TRUE,FALSE,2013
4,"LV","WAS",14,24,FALSE,TRUE,2013
4,"MIN","PIT",34,27,TRUE,FALSE,2013
4,"NO","MIA",38,17,TRUE,FALSE,2013
4,"TB","ARI",10,13,FALSE,TRUE,2013
4,"TEN","NYJ",38,13,TRUE,FALSE,2013
5,"ARI","CAR",22,6,TRUE,FALSE,2013
5,"ATL","NYJ",28,30,FALSE,TRUE,2013
5,"CHI","NO",18,26,FALSE,TRUE,2013
5,"CIN","NE",13,6,TRUE,FALSE,2013
5,"CLE","BUF",37,24,TRUE,FALSE,2013
5,"DAL","DEN",48,51,FALSE,TRUE,2013
5,"GB","DET",22,9,TRUE,FALSE,2013
5,"IND","SEA",34,28,TRUE,FALSE,2013
5,"LA","JAX",34,20,TRUE,FALSE,2013
5,"LV","LAC",27,17,TRUE,FALSE,2013
5,"MIA","BAL",23,26,FALSE,TRUE,2013
5,"NYG","PHI",21,36,FALSE,TRUE,2013
5,"SF","HOU",34,3,TRUE,FALSE,2013
5,"TEN","KC",17,26,FALSE,TRUE,2013
6,"BAL","GB",17,19,FALSE,TRUE,2013
6,"BUF","CIN",24,27,FALSE,TRUE,2013
6,"CHI","NYG",27,21,TRUE,FALSE,2013
6,"CLE","DET",17,31,FALSE,TRUE,2013
6,"DAL","WAS",31,16,TRUE,FALSE,2013
6,"DEN","JAX",35,19,TRUE,FALSE,2013
6,"HOU","LA",13,38,FALSE,TRUE,2013
6,"KC","LV",24,7,TRUE,FALSE,2013
6,"LAC","IND",19,9,TRUE,FALSE,2013
6,"MIN","CAR",10,35,FALSE,TRUE,2013
6,"NE","NO",30,27,TRUE,FALSE,2013
6,"NYJ","PIT",6,19,FALSE,TRUE,2013
6,"SEA","TEN",20,13,TRUE,FALSE,2013
6,"SF","ARI",32,20,TRUE,FALSE,2013
6,"TB","PHI",20,31,FALSE,TRUE,2013
7,"ARI","SEA",22,34,FALSE,TRUE,2013
7,"ATL","TB",31,23,TRUE,FALSE,2013
7,"CAR","LA",30,15,TRUE,FALSE,2013
7,"DET","CIN",24,27,FALSE,TRUE,2013
7,"GB","CLE",31,13,TRUE,FALSE,2013
7,"IND","DEN",39,33,TRUE,FALSE,2013
7,"JAX","LAC",6,24,FALSE,TRUE,2013
7,"KC","HOU",17,16,TRUE,FALSE,2013
7,"MIA","BUF",21,23,FALSE,TRUE,2013
7,"NYG","MIN",23,7,TRUE,FALSE,2013
7,"NYJ","NE",30,27,TRUE,FALSE,2013
7,"PHI","DAL",3,17,FALSE,TRUE,2013
7,"PIT","BAL",19,16,TRUE,FALSE,2013
7,"TEN","SF",17,31,FALSE,TRUE,2013
7,"WAS","CHI",45,41,TRUE,FALSE,2013
8,"ARI","ATL",27,13,TRUE,FALSE,2013
8,"CIN","NYJ",49,9,TRUE,FALSE,2013
8,"DEN","WAS",45,21,TRUE,FALSE,2013
8,"DET","DAL",31,30,TRUE,FALSE,2013
8,"JAX","SF",10,42,FALSE,TRUE,2013
8,"KC","CLE",23,17,TRUE,FALSE,2013
8,"LA","SEA",9,14,FALSE,TRUE,2013
8,"LV","PIT",21,18,TRUE,FALSE,2013
8,"MIN","GB",31,44,FALSE,TRUE,2013
8,"NE","MIA",27,17,TRUE,FALSE,2013
8,"NO","BUF",35,17,TRUE,FALSE,2013
8,"PHI","NYG",7,15,FALSE,TRUE,2013
8,"TB","CAR",13,31,FALSE,TRUE,2013
9,"BUF","KC",13,23,FALSE,TRUE,2013
9,"CAR","ATL",34,10,TRUE,FALSE,2013
9,"CLE","BAL",24,18,TRUE,FALSE,2013
9,"DAL","MIN",27,23,TRUE,FALSE,2013
9,"GB","CHI",20,27,FALSE,TRUE,2013
9,"HOU","IND",24,27,FALSE,TRUE,2013
9,"LA","TEN",21,28,FALSE,TRUE,2013
9,"LV","PHI",20,49,FALSE,TRUE,2013
9,"MIA","CIN",22,20,TRUE,FALSE,2013
9,"NE","PIT",55,31,TRUE,FALSE,2013
9,"NYJ","NO",26,20,TRUE,FALSE,2013
9,"SEA","TB",27,24,TRUE,FALSE,2013
9,"WAS","LAC",30,24,TRUE,FALSE,2013
10,"ARI","HOU",27,24,TRUE,FALSE,2013
10,"ATL","SEA",10,33,FALSE,TRUE,2013
10,"BAL","CIN",20,17,TRUE,FALSE,2013
10,"CHI","DET",19,21,FALSE,TRUE,2013
10,"GB","PHI",13,27,FALSE,TRUE,2013
10,"IND","LA",8,38,FALSE,TRUE,2013
10,"LAC","DEN",20,28,FALSE,TRUE,2013
10,"MIN","WAS",34,27,TRUE,FALSE,2013
10,"NO","DAL",49,17,TRUE,FALSE,2013
10,"NYG","LV",24,20,TRUE,FALSE,2013
10,"PIT","BUF",23,10,TRUE,FALSE,2013
10,"SF","CAR",9,10,FALSE,TRUE,2013
10,"TB","MIA",22,19,TRUE,FALSE,2013
10,"TEN","JAX",27,29,FALSE,TRUE,2013
11,"BUF","NYJ",37,14,TRUE,FALSE,2013
11,"CAR","NE",24,20,TRUE,FALSE,2013
11,"CHI","BAL",23,20,TRUE,FALSE,2013
11,"CIN","CLE",41,20,TRUE,FALSE,2013
11,"DEN","KC",27,17,TRUE,FALSE,2013
11,"HOU","LV",23,28,FALSE,TRUE,2013
11,"JAX","ARI",14,27,FALSE,TRUE,2013
11,"MIA","LAC",20,16,TRUE,FALSE,2013
11,"NO","SF",23,20,TRUE,FALSE,2013
11,"NYG","GB",27,13,TRUE,FALSE,2013
11,"PHI","WAS",24,16,TRUE,FALSE,2013
11,"PIT","DET",37,27,TRUE,FALSE,2013
11,"SEA","MIN",41,20,TRUE,FALSE,2013
11,"TB","ATL",41,28,TRUE,FALSE,2013
11,"TEN","IND",27,30,FALSE,TRUE,2013
12,"ARI","IND",40,11,TRUE,FALSE,2013
12,"ATL","NO",13,17,FALSE,TRUE,2013
12,"BAL","NYJ",19,3,TRUE,FALSE,2013
12,"CLE","PIT",11,27,FALSE,TRUE,2013
12,"DET","TB",21,24,FALSE,TRUE,2013
12,"GB","MIN",26,26,TRUE,TRUE,2013
12,"HOU","JAX",6,13,FALSE,TRUE,2013
12,"KC","LAC",38,41,FALSE,TRUE,2013
12,"LA","CHI",42,21,TRUE,FALSE,2013
12,"LV","TEN",19,23,FALSE,TRUE,2013
12,"MIA","CAR",16,20,FALSE,TRUE,2013
12,"NE","DEN",34,31,TRUE,FALSE,2013
12,"NYG","DAL",21,24,FALSE,TRUE,2013
12,"WAS","SF",6,27,FALSE,TRUE,2013
13,"BAL","PIT",22,20,TRUE,FALSE,2013
13,"BUF","ATL",31,34,FALSE,TRUE,2013
13,"CAR","TB",27,6,TRUE,FALSE,2013
13,"CLE","JAX",28,32,FALSE,TRUE,2013
13,"DAL","LV",31,24,TRUE,FALSE,2013
13,"DET","GB",40,10,TRUE,FALSE,2013
13,"HOU","NE",31,34,FALSE,TRUE,2013
13,"IND","TEN",22,14,TRUE,FALSE,2013
13,"KC","DEN",28,35,FALSE,TRUE,2013
13,"LAC","CIN",10,17,FALSE,TRUE,2013
13,"MIN","CHI",23,20,TRUE,FALSE,2013
13,"NYJ","MIA",3,23,FALSE,TRUE,2013
13,"PHI","ARI",24,21,TRUE,FALSE,2013
13,"SEA","NO",34,7,TRUE,FALSE,2013
13,"SF","LA",23,13,TRUE,FALSE,2013
13,"WAS","NYG",17,24,FALSE,TRUE,2013
14,"ARI","LA",30,10,TRUE,FALSE,2013
14,"BAL","MIN",29,26,TRUE,FALSE,2013
14,"CHI","DAL",45,28,TRUE,FALSE,2013
14,"CIN","IND",42,28,TRUE,FALSE,2013
14,"DEN","TEN",51,28,TRUE,FALSE,2013
14,"GB","ATL",22,21,TRUE,FALSE,2013
14,"JAX","HOU",27,20,TRUE,FALSE,2013
14,"LAC","NYG",37,14,TRUE,FALSE,2013
14,"NE","CLE",27,26,TRUE,FALSE,2013
14,"NO","CAR",31,13,TRUE,FALSE,2013
14,"NYJ","LV",37,27,TRUE,FALSE,2013
14,"PHI","DET",34,20,TRUE,FALSE,2013
14,"PIT","MIA",28,34,FALSE,TRUE,2013
14,"SF","SEA",19,17,TRUE,FALSE,2013
14,"TB","BUF",27,6,TRUE,FALSE,2013
14,"WAS","KC",10,45,FALSE,TRUE,2013
15,"ATL","WAS",27,26,TRUE,FALSE,2013
15,"CAR","NYJ",30,20,TRUE,FALSE,2013
15,"CLE","CHI",31,38,FALSE,TRUE,2013
15,"DAL","GB",36,37,FALSE,TRUE,2013
15,"DEN","LAC",20,27,FALSE,TRUE,2013
15,"DET","BAL",16,18,FALSE,TRUE,2013
15,"IND","HOU",25,3,TRUE,FALSE,2013
15,"JAX","BUF",20,27,FALSE,TRUE,2013
15,"LA","NO",27,16,TRUE,FALSE,2013
15,"LV","KC",31,56,FALSE,TRUE,2013
15,"MIA","NE",24,20,TRUE,FALSE,2013
15,"MIN","PHI",48,30,TRUE,FALSE,2013
15,"NYG","SEA",0,23,FALSE,TRUE,2013
15,"PIT","CIN",30,20,TRUE,FALSE,2013
15,"TB","SF",14,33,FALSE,TRUE,2013
15,"TEN","ARI",34,37,FALSE,TRUE,2013
16,"BAL","NE",7,41,FALSE,TRUE,2013
16,"BUF","MIA",19,0,TRUE,FALSE,2013
16,"CAR","NO",17,13,TRUE,FALSE,2013
16,"CIN","MIN",42,14,TRUE,FALSE,2013
16,"DET","NYG",20,23,FALSE,TRUE,2013
16,"GB","PIT",31,38,FALSE,TRUE,2013
16,"HOU","DEN",13,37,FALSE,TRUE,2013
16,"JAX","TEN",16,20,FALSE,TRUE,2013
16,"KC","IND",7,23,FALSE,TRUE,2013
16,"LA","TB",23,13,TRUE,FALSE,2013
16,"LAC","LV",26,13,TRUE,FALSE,2013
16,"NYJ","CLE",24,13,TRUE,FALSE,2013
16,"PHI","CHI",54,11,TRUE,FALSE,2013
16,"SEA","ARI",10,17,FALSE,TRUE,2013
16,"SF","ATL",34,24,TRUE,FALSE,2013
16,"WAS","DAL",23,24,FALSE,TRUE,2013
17,"ARI","SF",20,23,FALSE,TRUE,2013
17,"ATL","CAR",20,21,FALSE,TRUE,2013
17,"CHI","GB",28,33,FALSE,TRUE,2013
17,"CIN","BAL",34,17,TRUE,FALSE,2013
17,"DAL","PHI",22,24,FALSE,TRUE,2013
17,"IND","JAX",30,10,TRUE,FALSE,2013
17,"LAC","KC",27,24,TRUE,FALSE,2013
17,"LV","DEN",14,34,FALSE,TRUE,2013
17,"MIA","NYJ",7,20,FALSE,TRUE,2013
17,"MIN","DET",14,13,TRUE,FALSE,2013
17,"NE","BUF",34,20,TRUE,FALSE,2013
17,"NO","TB",42,17,TRUE,FALSE,2013
17,"NYG","WAS",20,6,TRUE,FALSE,2013
17,"PIT","CLE",20,7,TRUE,FALSE,2013
17,"SEA","LA",27,9,TRUE,FALSE,2013
17,"TEN","HOU",16,10,TRUE,FALSE,2013
18,"CIN","LAC",10,27,FALSE,TRUE,2013
18,"GB","SF",20,23,FALSE,TRUE,2013
18,"IND","KC",45,44,TRUE,FALSE,2013
18,"PHI","NO",24,26,FALSE,TRUE,2013
19,"CAR","SF",10,23,FALSE,TRUE,2013
19,"DEN","LAC",24,17,TRUE,FALSE,2013
19,"NE","IND",43,22,TRUE,FALSE,2013
19,"SEA","NO",23,15,TRUE,FALSE,2013
20,"DEN","NE",26,16,TRUE,FALSE,2013
20,"SEA","SF",23,17,TRUE,FALSE,2013
21,"DEN","SEA",8,43,FALSE,TRUE,2013
1,"ARI","SEA",20,16,TRUE,FALSE,2012
1,"BAL","CIN",44,13,TRUE,FALSE,2012
1,"CHI","IND",41,21,TRUE,FALSE,2012
1,"CLE","PHI",16,17,FALSE,TRUE,2012
1,"DEN","PIT",31,19,TRUE,FALSE,2012
1,"DET","LA",27,23,TRUE,FALSE,2012
1,"GB","SF",22,30,FALSE,TRUE,2012
1,"HOU","MIA",30,10,TRUE,FALSE,2012
1,"KC","ATL",24,40,FALSE,TRUE,2012
1,"LV","LAC",14,22,FALSE,TRUE,2012
1,"MIN","JAX",26,23,TRUE,FALSE,2012
1,"NO","WAS",32,40,FALSE,TRUE,2012
1,"NYG","DAL",17,24,FALSE,TRUE,2012
1,"NYJ","BUF",48,28,TRUE,FALSE,2012
1,"TB","CAR",16,10,TRUE,FALSE,2012
1,"TEN","NE",13,34,FALSE,TRUE,2012
2,"ATL","DEN",27,21,TRUE,FALSE,2012
2,"BUF","KC",35,17,TRUE,FALSE,2012
2,"CAR","NO",35,27,TRUE,FALSE,2012
2,"CIN","CLE",34,27,TRUE,FALSE,2012
2,"GB","CHI",23,10,TRUE,FALSE,2012
2,"IND","MIN",23,20,TRUE,FALSE,2012
2,"JAX","HOU",7,27,FALSE,TRUE,2012
2,"LA","WAS",31,28,TRUE,FALSE,2012
2,"LAC","TEN",38,10,TRUE,FALSE,2012
2,"MIA","LV",35,13,TRUE,FALSE,2012
2,"NE","ARI",18,20,FALSE,TRUE,2012
2,"NYG","TB",41,34,TRUE,FALSE,2012
2,"PHI","BAL",24,23,TRUE,FALSE,2012
2,"PIT","NYJ",27,10,TRUE,FALSE,2012
2,"SEA","DAL",27,7,TRUE,FALSE,2012
2,"SF","DET",27,19,TRUE,FALSE,2012
3,"ARI","PHI",27,6,TRUE,FALSE,2012
3,"BAL","NE",31,30,TRUE,FALSE,2012
3,"CAR","NYG",7,36,FALSE,TRUE,2012
3,"CHI","LA",23,6,TRUE,FALSE,2012
3,"CLE","BUF",14,24,FALSE,TRUE,2012
3,"DAL","TB",16,10,TRUE,FALSE,2012
3,"DEN","HOU",25,31,FALSE,TRUE,2012
3,"IND","JAX",17,22,FALSE,TRUE,2012
3,"LAC","ATL",3,27,FALSE,TRUE,2012
3,"LV","PIT",34,31,TRUE,FALSE,2012
3,"MIA","NYJ",20,23,FALSE,TRUE,2012
3,"MIN","SF",24,13,TRUE,FALSE,2012
3,"NO","KC",24,27,FALSE,TRUE,2012
3,"SEA","GB",14,12,TRUE,FALSE,2012
3,"TEN","DET",44,41,TRUE,FALSE,2012
3,"WAS","CIN",31,38,FALSE,TRUE,2012
4,"ARI","MIA",24,21,TRUE,FALSE,2012
4,"ATL","CAR",30,28,TRUE,FALSE,2012
4,"BAL","CLE",23,16,TRUE,FALSE,2012
4,"BUF","NE",28,52,FALSE,TRUE,2012
4,"DAL","CHI",18,34,FALSE,TRUE,2012
4,"DEN","LV",37,6,TRUE,FALSE,2012
4,"DET","MIN",13,20,FALSE,TRUE,2012
4,"GB","NO",28,27,TRUE,FALSE,2012
4,"HOU","TEN",38,14,TRUE,FALSE,2012
4,"JAX","CIN",10,27,FALSE,TRUE,2012
4,"KC","LAC",20,37,FALSE,TRUE,2012
4,"LA","SEA",19,13,TRUE,FALSE,2012
4,"NYJ","SF",0,34,FALSE,TRUE,2012
4,"PHI","NYG",19,17,TRUE,FALSE,2012
4,"TB","WAS",22,24,FALSE,TRUE,2012
5,"CAR","SEA",12,16,FALSE,TRUE,2012
5,"CIN","MIA",13,17,FALSE,TRUE,2012
5,"IND","GB",30,27,TRUE,FALSE,2012
5,"JAX","CHI",3,41,FALSE,TRUE,2012
5,"KC","BAL",6,9,FALSE,TRUE,2012
5,"LA","ARI",17,3,TRUE,FALSE,2012
5,"MIN","TEN",30,7,TRUE,FALSE,2012
5,"NE","DEN",31,21,TRUE,FALSE,2012
5,"NO","LAC",31,24,TRUE,FALSE,2012
5,"NYG","CLE",41,27,TRUE,FALSE,2012
5,"NYJ","HOU",17,23,FALSE,TRUE,2012
5,"PIT","PHI",16,14,TRUE,FALSE,2012
5,"SF","BUF",45,3,TRUE,FALSE,2012
5,"WAS","ATL",17,24,FALSE,TRUE,2012
6,"ARI","BUF",16,19,FALSE,TRUE,2012
6,"ATL","LV",23,20,TRUE,FALSE,2012
6,"BAL","DAL",31,29,TRUE,FALSE,2012
6,"CLE","CIN",34,24,TRUE,FALSE,2012
6,"HOU","GB",24,42,FALSE,TRUE,2012
6,"LAC","DEN",24,35,FALSE,TRUE,2012
6,"MIA","LA",17,14,TRUE,FALSE,2012
6,"NYJ","IND",35,9,TRUE,FALSE,2012
6,"PHI","DET",23,26,FALSE,TRUE,2012
6,"SEA","NE",24,23,TRUE,FALSE,2012
6,"SF","NYG",3,26,FALSE,TRUE,2012
6,"TB","KC",38,10,TRUE,FALSE,2012
6,"TEN","PIT",26,23,TRUE,FALSE,2012
6,"WAS","MIN",38,26,TRUE,FALSE,2012
7,"BUF","TEN",34,35,FALSE,TRUE,2012
7,"CAR","DAL",14,19,FALSE,TRUE,2012
7,"CHI","DET",13,7,TRUE,FALSE,2012
7,"CIN","PIT",17,24,FALSE,TRUE,2012
7,"HOU","BAL",43,13,TRUE,FALSE,2012
7,"IND","CLE",17,13,TRUE,FALSE,2012
7,"LA","GB",20,30,FALSE,TRUE,2012
7,"LV","JAX",26,23,TRUE,FALSE,2012
7,"MIN","ARI",21,14,TRUE,FALSE,2012
7,"NE","NYJ",29,26,TRUE,FALSE,2012
7,"NYG","WAS",27,23,TRUE,FALSE,2012
7,"SF","SEA",13,6,TRUE,FALSE,2012
7,"TB","NO",28,35,FALSE,TRUE,2012
8,"ARI","SF",3,24,FALSE,TRUE,2012
8,"CHI","CAR",23,22,TRUE,FALSE,2012
8,"CLE","LAC",7,6,TRUE,FALSE,2012
8,"DAL","NYG",24,29,FALSE,TRUE,2012
8,"DEN","NO",34,14,TRUE,FALSE,2012
8,"DET","SEA",28,24,TRUE,FALSE,2012
8,"GB","JAX",24,15,TRUE,FALSE,2012
8,"KC","LV",16,26,FALSE,TRUE,2012
8,"LA","NE",7,45,FALSE,TRUE,2012
8,"MIN","TB",17,36,FALSE,TRUE,2012
8,"NYJ","MIA",9,30,FALSE,TRUE,2012
8,"PHI","ATL",17,30,FALSE,TRUE,2012
8,"PIT","WAS",27,12,TRUE,FALSE,2012
8,"TEN","IND",13,19,FALSE,TRUE,2012
9,"ATL","DAL",19,13,TRUE,FALSE,2012
9,"CIN","DEN",23,31,FALSE,TRUE,2012
9,"CLE","BAL",15,25,FALSE,TRUE,2012
9,"GB","ARI",31,17,TRUE,FALSE,2012
9,"HOU","BUF",21,9,TRUE,FALSE,2012
9,"IND","MIA",23,20,TRUE,FALSE,2012
9,"JAX","DET",14,31,FALSE,TRUE,2012
9,"LAC","KC",31,13,TRUE,FALSE,2012
9,"LV","TB",32,42,FALSE,TRUE,2012
9,"NO","PHI",28,13,TRUE,FALSE,2012
9,"NYG","PIT",20,24,FALSE,TRUE,2012
9,"SEA","MIN",30,20,TRUE,FALSE,2012
9,"TEN","CHI",20,51,FALSE,TRUE,2012
9,"WAS","CAR",13,21,FALSE,TRUE,2012
10,"BAL","LV",55,20,TRUE,FALSE,2012
10,"CAR","DEN",14,36,FALSE,TRUE,2012
10,"CHI","HOU",6,13,FALSE,TRUE,2012
10,"CIN","NYG",31,13,TRUE,FALSE,2012
10,"JAX","IND",10,27,FALSE,TRUE,2012
10,"MIA","TEN",3,37,FALSE,TRUE,2012
10,"MIN","DET",34,24,TRUE,FALSE,2012
10,"NE","BUF",37,31,TRUE,FALSE,2012
10,"NO","ATL",31,27,TRUE,FALSE,2012
10,"PHI","DAL",23,38,FALSE,TRUE,2012
10,"PIT","KC",16,13,TRUE,FALSE,2012
10,"SEA","NYJ",28,7,TRUE,FALSE,2012
10,"SF","LA",24,24,TRUE,TRUE,2012
10,"TB","LAC",34,24,TRUE,FALSE,2012
11,"ATL","ARI",23,19,TRUE,FALSE,2012
11,"BUF","MIA",19,14,TRUE,FALSE,2012
11,"CAR","TB",21,27,FALSE,TRUE,2012
11,"DAL","CLE",23,20,TRUE,FALSE,2012
11,"DEN","LAC",30,23,TRUE,FALSE,2012
11,"DET","GB",20,24,FALSE,TRUE,2012
11,"HOU","JAX",43,37,TRUE,FALSE,2012
11,"KC","CIN",6,28,FALSE,TRUE,2012
11,"LA","NYJ",13,27,FALSE,TRUE,2012
11,"LV","NO",17,38,FALSE,TRUE,2012
11,"NE","IND",59,24,TRUE,FALSE,2012
11,"PIT","BAL",10,13,FALSE,TRUE,2012
11,"SF","CHI",32,7,TRUE,FALSE,2012
11,"WAS","PHI",31,6,TRUE,FALSE,2012
12,"ARI","LA",17,31,FALSE,TRUE,2012
12,"CHI","MIN",28,10,TRUE,FALSE,2012
12,"CIN","LV",34,10,TRUE,FALSE,2012
12,"CLE","PIT",20,14,TRUE,FALSE,2012
12,"DAL","WAS",31,38,FALSE,TRUE,2012
12,"DET","HOU",31,34,FALSE,TRUE,2012
12,"IND","BUF",20,13,TRUE,FALSE,2012
12,"JAX","TEN",24,19,TRUE,FALSE,2012
12,"KC","DEN",9,17,FALSE,TRUE,2012
12,"LAC","BAL",13,16,FALSE,TRUE,2012
12,"MIA","SEA",24,21,TRUE,FALSE,2012
12,"NO","SF",21,31,FALSE,TRUE,2012
12,"NYG","GB",38,10,TRUE,FALSE,2012
12,"NYJ","NE",19,49,FALSE,TRUE,2012
12,"PHI","CAR",22,30,FALSE,TRUE,2012
12,"TB","ATL",23,24,FALSE,TRUE,2012
13,"ATL","NO",23,13,TRUE,FALSE,2012
13,"BAL","PIT",20,23,FALSE,TRUE,2012
13,"BUF","JAX",34,18,TRUE,FALSE,2012
13,"CHI","SEA",17,23,FALSE,TRUE,2012
13,"DAL","PHI",38,33,TRUE,FALSE,2012
13,"DEN","TB",31,23,TRUE,FALSE,2012
13,"DET","IND",33,35,FALSE,TRUE,2012
13,"GB","MIN",23,14,TRUE,FALSE,2012
13,"KC","CAR",27,21,TRUE,FALSE,2012
13,"LA","SF",16,13,TRUE,FALSE,2012
13,"LAC","CIN",13,20,FALSE,TRUE,2012
13,"LV","CLE",17,20,FALSE,TRUE,2012
13,"MIA","NE",16,23,FALSE,TRUE,2012
13,"NYJ","ARI",7,6,TRUE,FALSE,2012
13,"TEN","HOU",10,24,FALSE,TRUE,2012
13,"WAS","NYG",17,16,TRUE,FALSE,2012
14,"BUF","LA",12,15,FALSE,TRUE,2012
14,"CAR","ATL",30,20,TRUE,FALSE,2012
14,"CIN","DAL",19,20,FALSE,TRUE,2012
14,"CLE","KC",30,7,TRUE,FALSE,2012
14,"GB","DET",27,20,TRUE,FALSE,2012
14,"IND","TEN",27,23,TRUE,FALSE,2012
14,"JAX","NYJ",10,17,FALSE,TRUE,2012
14,"LV","DEN",13,26,FALSE,TRUE,2012
14,"MIN","CHI",21,14,TRUE,FALSE,2012
14,"NE","HOU",42,14,TRUE,FALSE,2012
14,"NYG","NO",52,27,TRUE,FALSE,2012
14,"PIT","LAC",24,34,FALSE,TRUE,2012
14,"SEA","ARI",58,0,TRUE,FALSE,2012
14,"SF","MIA",27,13,TRUE,FALSE,2012
14,"TB","PHI",21,23,FALSE,TRUE,2012
14,"WAS","BAL",31,28,TRUE,FALSE,2012
15,"ARI","DET",38,10,TRUE,FALSE,2012
15,"ATL","NYG",34,0,TRUE,FALSE,2012
15,"BAL","DEN",17,34,FALSE,TRUE,2012
15,"BUF","SEA",17,50,FALSE,TRUE,2012
15,"CHI","GB",13,21,FALSE,TRUE,2012
15,"CLE","WAS",21,38,FALSE,TRUE,2012
15,"DAL","PIT",27,24,TRUE,FALSE,2012
15,"HOU","IND",29,17,TRUE,FALSE,2012
15,"LA","MIN",22,36,FALSE,TRUE,2012
15,"LAC","CAR",7,31,FALSE,TRUE,2012
15,"LV","KC",15,0,TRUE,FALSE,2012
15,"MIA","JAX",24,3,TRUE,FALSE,2012
15,"NE","SF",34,41,FALSE,TRUE,2012
15,"NO","TB",41,0,TRUE,FALSE,2012
15,"PHI","CIN",13,34,FALSE,TRUE,2012
15,"TEN","NYJ",14,10,TRUE,FALSE,2012
16,"ARI","CHI",13,28,FALSE,TRUE,2012
16,"BAL","NYG",33,14,TRUE,FALSE,2012
16,"CAR","LV",17,6,TRUE,FALSE,2012
16,"DAL","NO",31,34,FALSE,TRUE,2012
16,"DEN","CLE",34,12,TRUE,FALSE,2012
16,"DET","ATL",18,31,FALSE,TRUE,2012
16,"GB","TEN",55,7,TRUE,FALSE,2012
16,"HOU","MIN",6,23,FALSE,TRUE,2012
16,"JAX","NE",16,23,FALSE,TRUE,2012
16,"KC","IND",13,20,FALSE,TRUE,2012
16,"MIA","BUF",24,10,TRUE,FALSE,2012
16,"NYJ","LAC",17,27,FALSE,TRUE,2012
16,"PHI","WAS",20,27,FALSE,TRUE,2012
16,"PIT","CIN",10,13,FALSE,TRUE,2012
16,"SEA","SF",42,13,TRUE,FALSE,2012
16,"TB","LA",13,28,FALSE,TRUE,2012
17,"ATL","TB",17,22,FALSE,TRUE,2012
17,"BUF","NYJ",28,9,TRUE,FALSE,2012
